gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,B,Small,Unemployed,0,18,0,4935,61.11231366,1,0.7216967730193212,776.7027809758467,560.5438906254012,0.9707354484540244,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,34,8,24160,62.72127383,1,0.4294053832769376,310.57891662895247,133.3642587327914,0.2793654637926859,3-Standard (20-80%)
Male,D,Medium,Employed,0,19,1,28570,83.90453994,1,0.7496443411102389,590.0400366530754,442.3201745054559,0.909461532251554,2-Medium Review (80-95%)
Male,B,Small,Employed,1,24,9,15030,139.2056697,1,0.6326116500554886,508.5260465127498,321.6995013806248,0.7928473399531767,3-Standard (20-80%)
Male,D,Small,Self-employed,0,26,9,17585,64.12305444,1,0.5088562244431372,387.92855058699104,197.3998576053948,0.5294663760393962,3-Standard (20-80%)
Female,C,Large,Self-employed,1,38,3,21450,31.81625935,1,0.29092029285436616,299.04305902041057,86.99769430628335,0.07293937192217648,4-Low Risk (Bottom 20%)
Male,E,Medium,Self-employed,1,39,12,32865,259.0040603,1,0.5335502539131924,379.9546225674503,202.7248853463543,0.5471462016630338,3-Standard (20-80%)
Male,A,Medium,Housewife,0,39,1,13195,258.9237292,1,0.5737043691898147,450.10357675084765,258.2263885699244,0.6867280213126665,3-Standard (20-80%)
Male,B,Large,Retired,1,62,11,27885,67.84790756,1,0.1484483333103198,499.6052122435607,74.16556107070517,0.03330104141438605,4-Low Risk (Bottom 20%)
Female,A,Large,Unemployed,1,42,1,6250,239.4551701,1,0.49530288403248346,486.4042502631604,240.9174279610012,0.6471704206022443,3-Standard (20-80%)
Male,A,Large,Retired,1,72,2,45700,138.5066713,1,0.2523880901285334,782.8900552952624,197.5921258365932,0.5299507548236054,3-Standard (20-80%)
Male,C,Medium,Employed,0,22,7,5320,59.8409496,1,0.6048790433701334,555.5237911492771,336.02469935972454,0.8099620569952369,2-Medium Review (80-95%)
Male,B,Small,Employed,0,26,15,13230,148.4945135,1,0.5970318276324451,531.1543760212905,317.11606787096207,0.7872769839347703,3-Standard (20-80%)
Male,A,Medium,Housewife,0,48,11,49110,239.4551701,1,0.5378132494888205,411.2659492187402,221.1842765534349,0.5990554613707919,3-Standard (20-80%)
Male,A,Small,Self-employed,0,27,5,16420,132.7922667,1,0.5657303873896876,555.6047794834549,314.3225071327369,0.7829175748768871,3-Standard (20-80%)
Female,A,Small,Housewife,1,47,4,19485,84.22903844,1,0.386600187656835,296.50804635431706,114.63006636234051,0.19104706547186567,4-Low Risk (Bottom 20%)
Female,D,Small,Unemployed,0,18,3,19155,185.1345389,1,0.8081964292997907,709.352882658915,573.2964668784485,0.9739646403487527,1-Highest Review (Top 5%)
Female,E,Large,Employed,1,57,1,18025,19.81848038,1,0.32643473475668877,241.77013259533996,78.92216910584928,0.04581416000645838,4-Low Risk (Bottom 20%)
Male,A,Small,Employed,0,27,0,21650,181.4165594,1,0.6691636682482814,579.4447028011526,387.74334287345454,0.8639299265358844,2-Medium Review (80-95%)
Male,B,Large,Housewife,1,48,14,19305,153.4523215,1,0.43906685337405055,321.9669607017543,141.36502032572585,0.3133123435860176,3-Standard (20-80%)
Male,A,Small,Housewife,0,24,2,32040,95.69355223,1,0.715701278294503,512.6836916165473,366.9283734507077,0.8436263824977799,2-Medium Review (80-95%)
Male,C,Large,Employed,1,34,2,19750,63.82886936,1,0.4278837253944443,354.53761797393145,151.70087677115808,0.35731008315169127,3-Standard (20-80%)
Male,D,Large,Employed,0,20,15,8685,38.06772,1,0.5898166437497183,485.5459932879419,286.3831081472171,0.7392427545006862,3-Standard (20-80%)
Male,E,Medium,Retired,1,61,12,9095,66.69447337,1,0.14108117939357184,468.44047163769534,66.0881342143271,0.016711068055219182,4-Low Risk (Bottom 20%)
Female,D,Large,Employed,0,32,3,18750,275.2822626,1,0.639603598270689,416.8147253619273,266.59619815369774,0.7042867522402518,3-Standard (20-80%)
Male,A,Medium,Housewife,0,18,9,10735,91.54176264,1,0.6779539144870985,539.3710983590136,365.6687474936991,0.8424154355372568,2-Medium Review (80-95%)
Female,E,Medium,Unemployed,1,42,2,7975,167.9366556,1,0.49808725219087824,401.9845635137133,200.223386663695,0.5380237345604263,3-Standard (20-80%)
Female,D,Medium,Housewife,0,35,8,19420,20.53346329,1,0.35655638992537864,236.94128676709855,84.48292983395055,0.06341325583272786,4-Low Risk (Bottom 20%)
Male,D,Small,Unemployed,1,39,13,7330,181.4165594,1,0.4707344734660607,414.7361829438998,195.23061870542048,0.521675950593364,3-Standard (20-80%)
Male,B,Large,Housewife,1,69,3,43240,45.411434,1,0.41655922846326554,316.30052034252697,131.75790071641245,0.27250343101638813,3-Standard (20-80%)
Female,E,Medium,Unemployed,0,41,4,16000,148.4945135,1,0.5292284870622055,413.6137442226313,218.8961760830772,0.5936062000484379,3-Standard (20-80%)
Female,B,Small,Self-employed,1,38,13,19465,62.73514095,1,0.2454380481939701,276.8238025560479,67.94309379298934,0.020182449342052152,4-Low Risk (Bottom 20%)
Male,A,Medium,Self-employed,0,37,10,8135,99.43621052,1,0.3022128331336431,378.31403944100384,114.33135767369858,0.1894728344231856,4-Low Risk (Bottom 20%)
Male,E,Medium,Housewife,0,36,2,19265,200.6565503,1,0.6172002472222239,367.3336750018393,226.71843502418326,0.6122951481391782,3-Standard (20-80%)
Male,A,Medium,Employed,0,30,9,9285,124.2334338,1,0.46188861068434284,444.59537486490234,205.35354001303435,0.5547751675143295,3-Standard (20-80%)
Female,D,Large,Self-employed,1,51,5,6185,32.04149695,1,0.24549618596306044,274.73175277035745,67.44559746806922,0.019173326874949544,4-Low Risk (Bottom 20%)
Male,E,Medium,Employed,0,20,3,14230,32.6541392,1,0.6742725556241711,542.928614018965,366.08186409605673,0.8429401792201502,2-Medium Review (80-95%)
Female,B,Small,Employed,0,37,2,7905,64.09908451,1,0.3299217491373379,341.5561944551815,112.6868171033462,0.18172277387583757,4-Low Risk (Bottom 20%)
Female,C,Medium,Self-employed,1,42,1,8380,207.1446249,1,0.39008112420573926,403.9226754896496,157.5626113471925,0.38136756276741746,3-Standard (20-80%)
Male,A,Large,Retired,0,46,1,24090,76.05272599,1,0.19767023687488136,682.9521953701254,134.99932223303296,0.2865100508597723,3-Standard (20-80%)
Male,A,Medium,Unemployed,0,22,11,5280,296.4319078,1,0.7758753541522637,806.3707798479029,625.6432143925288,0.9855493662710907,1-Highest Review (Top 5%)
Female,E,Medium,Employed,1,35,4,18595,166.5549379,1,0.5029382025891925,344.70562843300866,173.36562918647545,0.44522483248567046,3-Standard (20-80%)
Male,B,Large,Housewife,1,25,0,7520,259.0040603,1,0.7720105402057476,579.0990765019247,447.07059088290043,0.9128118188423348,2-Medium Review (80-95%)
Male,A,Large,Employed,0,30,8,27470,112.8034383,1,0.527797127629093,421.4420383556271,222.43589730625004,0.6022442883668362,3-Standard (20-80%)
Male,E,Small,Employed,1,38,4,3255,45.411434,1,0.3803719238712361,326.0668241214081,124.02666520164397,0.2364979413901671,3-Standard (20-80%)
Female,B,Large,Employed,1,26,3,9570,137.8873343,1,0.5786043799363798,480.0837507659117,277.7785609294418,0.7250343101638815,3-Standard (20-80%)
Female,E,Small,Unemployed,1,40,0,20205,293.5560359,1,0.6704420512135242,420.88024945407125,282.17581775924725,0.732219262129652,3-Standard (20-80%)
Female,E,Small,Employed,1,45,0,24850,160.3435748,1,0.5161893281086135,322.52558606547296,166.48426556897329,0.41826108016468877,3-Standard (20-80%)
Female,D,Large,Self-employed,0,39,2,15180,23.21820596,1,0.28444213554779807,286.593082488249,81.5191484161838,0.0534431258577541,4-Low Risk (Bottom 20%)
Male,C,Small,Unemployed,0,30,9,7585,76.89987008,1,0.5145471090721389,460.6597243525893,237.0311294315932,0.6394203600548962,3-Standard (20-80%)
Male,A,Medium,Employed,1,42,2,25600,137.8151761,1,0.44357239020139966,422.5021667582886,187.4102959742444,0.49689190280132395,3-Standard (20-80%)
Male,E,Medium,Unemployed,0,28,7,3240,63.89430992,1,0.579247715355271,470.27539489226064,272.4059480791398,0.7146201663033825,3-Standard (20-80%)
Male,C,Medium,Employed,1,38,10,12590,55.29380019,1,0.30396925435039374,308.9500828932657,93.9113263285583,0.09966093485105353,4-Low Risk (Bottom 20%)
Female,D,Small,Unemployed,1,41,15,25260,140.4108252,1,0.4598898534870765,342.42871401762,157.47949111933127,0.3810042786792605,3-Standard (20-80%)
Male,B,Small,Unemployed,0,23,0,16830,19.2164848,1,0.666645372332896,658.3757351181071,438.9031370727546,0.9070396383305078,2-Medium Review (80-95%)
Male,D,Large,Employed,0,60,2,14420,284.2162652,1,0.5819089126300285,401.00454520523436,233.34811886007705,0.6295713247759748,3-Standard (20-80%)
Male,B,Medium,Unemployed,0,34,4,7410,27.50305391,1,0.40242875033559383,493.3992726414724,198.5580527055987,0.532493743440704,3-Standard (20-80%)
Male,E,Small,Employed,0,30,5,17810,32.3905212,1,0.5038913513816097,367.2180661246488,185.03800759129058,0.48837490917897797,3-Standard (20-80%)
Male,B,Medium,Self-employed,0,27,1,22205,94.36462339,1,0.5607215537967155,519.5298755513342,291.31159906295835,0.747719383224348,3-Standard (20-80%)
Male,C,Small,Unemployed,0,20,7,14865,237.675525,1,0.829341700182467,859.0025786973995,712.4066590780247,0.996124969726326,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,45,15,9400,156.1042255,1,0.3817177048892313,398.42832553699066,152.08714598683957,0.359126503592476,3-Standard (20-80%)
Female,D,Small,Unemployed,0,24,12,17270,120.7793723,1,0.6623425456092785,469.1498612265463,310.73791335703044,0.7779123274400581,3-Standard (20-80%)
Male,B,Small,Self-employed,1,54,2,29565,54.93181221,1,0.3274895822461358,342.04587996834897,112.01646233984651,0.1781706627916364,4-Low Risk (Bottom 20%)
Male,E,Small,Employed,0,20,1,6360,123.969842,1,0.7662840968802248,606.2522058756552,464.5614240610706,0.9256478566238798,2-Medium Review (80-95%)
Female,B,Large,Self-employed,1,18,15,43855,103.2132915,1,0.6325325462054187,553.3337920612046,350.0016323939734,0.8258254621780899,2-Medium Review (80-95%)
Female,D,Medium,Unemployed,0,50,14,17540,169.7885554,1,0.43990478965948787,373.3759997027613,164.24989061314423,0.40865423427787195,3-Standard (20-80%)
Male,A,Large,Housewife,1,59,12,6565,201.3918071,1,0.39711381327640133,314.10688940385256,124.73618462755275,0.23964640348752725,3-Standard (20-80%)
Male,D,Small,Employed,0,24,3,27815,270.7883545,1,0.8242750722044484,649.428120708132,535.3074110882948,0.9614918866553644,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,1,45,3,13350,33.67123926,1,0.37126951595459307,429.09308444397806,159.30918176097907,0.38822959554371517,3-Standard (20-80%)
Male,C,Small,Self-employed,1,22,0,9350,239.4551701,1,0.7515666912773162,726.4804338658067,545.9984959582335,0.9658109308145637,1-Highest Review (Top 5%)
Male,D,Small,Employed,1,46,1,5655,153.4523215,1,0.45803333158036996,383.07895017497833,175.46292780695586,0.45370146120933236,3-Standard (20-80%)
Male,D,Medium,Employed,1,36,7,39970,168.6499611,1,0.5179696054593407,388.14623853130826,201.04795403258888,0.5409703721643658,3-Standard (20-80%)
Female,B,Large,Employed,0,24,12,26645,65.2951547,1,0.5391833792357714,396.52814885785995,213.80138726328593,0.5785097279405829,3-Standard (20-80%)
Female,E,Medium,Housewife,1,45,9,5530,270.874006,1,0.5377753070367601,295.44390175523006,158.88243497855723,0.3867360942924033,3-Standard (20-80%)
Male,E,Medium,Housewife,1,42,0,8780,234.675271,1,0.6016007799820258,378.8168700311006,227.89652448105983,0.6158068943246953,3-Standard (20-80%)
Male,B,Medium,Unemployed,1,40,11,20630,256.6405915,1,0.5494655626271925,490.06115826793854,269.2717300494265,0.7092516347783967,3-Standard (20-80%)
Male,D,Small,Self-employed,1,35,2,8770,148.4945135,1,0.44096251293262095,389.4500958859161,171.73289294370375,0.43840316460805684,3-Standard (20-80%)
Male,B,Medium,Employed,1,20,15,4400,87.83581964,1,0.6091962033106668,597.3868298229493,363.9257886359361,0.8403568257043674,2-Medium Review (80-95%)
Female,A,Small,Unemployed,1,33,1,15620,31.98800317,1,0.3663317429183979,372.2781886730938,136.3773177071186,0.2929280697505449,3-Standard (20-80%)
Female,A,Small,Unemployed,1,26,9,9840,223.3085718,1,0.6278212044945992,553.7211167711099,347.63785848533286,0.823161378864939,2-Medium Review (80-95%)
Male,B,Medium,Employed,1,42,5,9515,153.4523215,1,0.4210041129888991,447.7779035612377,188.51633910482767,0.5006862032776298,3-Standard (20-80%)
Male,B,Large,Employed,0,43,6,25740,33.96774033,1,0.357121700493412,354.9663747116305,126.76619535499918,0.24905142488092355,3-Standard (20-80%)
Female,E,Large,Unemployed,1,20,0,12085,150.2239631,1,0.7881254834306901,596.4415706527291,470.0708012088422,0.9296439815936062,2-Medium Review (80-95%)
Female,B,Large,Employed,0,59,3,23255,210.189841,1,0.467003046491123,378.07670807256966,176.562974477225,0.45745539678695407,3-Standard (20-80%)
Female,D,Small,Employed,1,18,15,6770,31.91620696,1,0.5398173996729879,427.54354669681294,230.79544562484026,0.6229918462904658,3-Standard (20-80%)
Male,B,Large,Retired,1,64,9,6370,36.9071711,1,0.11075332259431316,509.98718530406785,56.482775252947185,0.005731815613142811,4-Low Risk (Bottom 20%)
Male,D,Medium,Employed,1,43,4,27205,205.4307964,1,0.5383328762461642,426.339112148147,229.51236049894797,0.6194801001049487,3-Standard (20-80%)
Female,E,Medium,Self-employed,1,37,4,19180,211.8309492,1,0.47643140546054225,365.5473400413393,174.158232978258,0.4493420521514491,3-Standard (20-80%)
Male,B,Medium,Housewife,1,47,1,18115,200.6565503,1,0.5190991162660817,394.979384461103,205.0334494170795,0.554169694034068,3-Standard (20-80%)
Male,E,Large,Employed,1,43,11,13760,202.5335882,1,0.47126976366009093,331.7181444675619,156.3287315449918,0.37656413982400905,3-Standard (20-80%)
Male,A,Medium,Employed,0,23,4,9600,137.8873343,1,0.6684789260845676,689.4797103118112,460.9026563063384,0.9224590296278357,2-Medium Review (80-95%)
Female,B,Small,Unemployed,0,22,2,6190,58.91132801,1,0.6306011016934928,602.8204825313925,380.13926040769906,0.8568257043674821,2-Medium Review (80-95%)
Female,B,Medium,Employed,0,21,0,11235,107.8170529,1,0.668771782794623,594.5209419325283,397.59883024495554,0.8732542181319125,2-Medium Review (80-95%)
Male,D,Large,Unemployed,1,37,9,19415,178.2443114,1,0.5266636156749871,386.99592752485574,203.81667444173578,0.5508597723419715,3-Standard (20-80%)
Male,A,Small,Employed,0,19,1,3710,62.06252553,1,0.6408897679456789,637.5800451454941,408.6185271800912,0.8836683619924114,2-Medium Review (80-95%)
Male,D,Small,Housewife,0,39,6,5365,183.8950396,1,0.5279785727513426,360.6659639470068,190.42390088472783,0.5075482360539275,3-Standard (20-80%)
Male,A,Small,Housewife,0,28,3,17965,284.9991194,1,0.7485328792430433,543.1469531513802,406.563352694489,0.8816097521595221,2-Medium Review (80-95%)
Male,A,Medium,Self-employed,0,29,2,29440,222.735365,1,0.6079712833727803,594.5955027278916,361.4969908811597,0.8378542019859531,2-Medium Review (80-95%)
Female,E,Small,Employed,0,25,6,9855,201.6569069,1,0.6939496285683884,484.71696225186315,336.36915591547796,0.8104464357794462,2-Medium Review (80-95%)
Female,D,Medium,Unemployed,0,39,6,6715,37.59594224,1,0.34020380329802247,346.7014319888864,117.94914577148982,0.2072737547428756,3-Standard (20-80%)
Male,A,Medium,Housewife,1,37,2,9525,123.969842,1,0.44124462621627636,372.4401001802248,164.3371927919758,0.4090175183660289,3-Standard (20-80%)
Male,C,Small,Unemployed,0,28,5,22225,284.9991194,1,0.7950111114256617,706.6730460207543,561.8129237315177,0.9708969080487608,1-Highest Review (Top 5%)
Female,B,Large,Employed,0,59,1,15955,25.26137811,1,0.2811367056183952,286.7429332917809,80.61396362500655,0.05081940744328732,4-Low Risk (Bottom 20%)
Female,E,Medium,Unemployed,1,51,3,30250,139.637282,1,0.5383764335702749,379.65332547212785,204.39640336077898,0.5524340033906515,3-Standard (20-80%)
Male,B,Small,Employed,1,18,9,21325,44.79860971,1,0.6165601651992727,505.84845548249297,311.8860072780828,0.7794865584887382,3-Standard (20-80%)
Male,C,Large,Housewife,0,38,8,11340,178.2443114,1,0.5043128631681719,349.0902428484988,176.05069987499888,0.4558408008395899,3-Standard (20-80%)
Male,A,Small,Housewife,0,21,12,9775,88.95152383,1,0.6462982139935959,487.08293511554524,314.80083103193545,0.7838459675466215,3-Standard (20-80%)
Male,D,Large,Housewife,0,47,0,3895,237.675525,1,0.5970617066791558,396.1899822754934,236.54986698659056,0.6380479534996367,3-Standard (20-80%)
Female,C,Small,Employed,0,19,0,23595,123.969842,1,0.7586760205647345,593.8866051260588,450.56752624373814,0.9151529829660128,2-Medium Review (80-95%)
Male,A,Medium,Self-employed,1,48,7,19740,33.26093405,1,0.24993682906594472,338.06912391964823,84.4959248375788,0.06349398563009608,4-Low Risk (Bottom 20%)
Male,A,Medium,Retired,1,74,1,13130,58.89468755,1,0.15205711628703797,675.4400448349224,102.70546544238594,0.13469766690885607,4-Low Risk (Bottom 20%)
Female,E,Large,Housewife,1,26,12,8585,284.1301175,1,0.7222168914361022,358.6209073988243,259.00207694557315,0.6882215225639784,3-Standard (20-80%)
Male,B,Small,Retired,1,62,2,12375,184.4785165,1,0.22128808502803277,720.6182094573542,159.46422360714772,0.38899652861871314,3-Standard (20-80%)
Female,A,Medium,Employed,0,31,8,26635,129.4194752,1,0.4639921061582751,378.0744563311658,175.4235632777424,0.45358036651328004,3-Standard (20-80%)
Male,B,Large,Self-employed,1,49,4,13075,293.5560359,1,0.5150867820267687,485.23736628402406,249.93935351838243,0.6675950593364011,3-Standard (20-80%)
Male,D,Medium,Housewife,1,34,9,5360,23.46029027,1,0.349901651257155,263.3648696900473,92.151802787673,0.09259707758133527,4-Low Risk (Bottom 20%)
Male,E,Large,Retired,1,65,3,23675,148.9956325,1,0.2831170437269151,598.1823370023636,169.35561486176644,0.4295228868975539,3-Standard (20-80%)
Male,E,Small,Self-employed,0,20,8,5670,45.66982293,1,0.6044251435218089,483.7018352348695,292.36155118359835,0.7493743440703964,3-Standard (20-80%)
Female,D,Small,Housewife,0,32,3,21095,293.5560359,1,0.6937089566379879,363.9111024104709,252.44839116214774,0.67260030677323,3-Standard (20-80%)
Male,A,Medium,Self-employed,1,23,1,11110,73.65271862,1,0.5413618559687362,562.8933442074763,304.728985532608,0.7686687656413982,3-Standard (20-80%)
Female,A,Small,Employed,0,27,12,44345,208.8164363,1,0.6008689868605397,485.8530131427388,291.93400777021793,0.7487285056914507,3-Standard (20-80%)
Female,B,Small,Employed,0,27,11,11945,93.38235115,1,0.4779592329307021,385.63143507180445,184.3161049008855,0.4859933801566158,3-Standard (20-80%)
Female,B,Large,Housewife,0,41,4,22170,113.2248348,1,0.46628472992662623,320.28166752024623,149.3424508401275,0.34786469685961086,3-Standard (20-80%)
Male,D,Small,Unemployed,1,24,1,14820,90.21472555,1,0.7070085639175541,560.5502135596073,396.3138014924562,0.8720432711713894,2-Medium Review (80-95%)
Female,A,Small,Self-employed,0,21,0,24155,148.5612071,1,0.6862300643726046,602.4058704030184,413.3890192250982,0.8879470412529265,2-Medium Review (80-95%)
