gender,carType,carCat,job,cover,age,nYears,carVal,density,claimNumbMD,pred_claim_prob,pred_cond_sev,pred_expected_loss,pct_rank,action_band
Male,E,Medium,Employed,0,21,2,6065,258.9237292,1,0.8229812376387126,726.202155427094,597.6507486492906,0.9803826592395253,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,26,5,24905,239.4551701,1,0.7719534760755434,774.1512879789327,597.6087777636961,0.9803422943408412,1-Highest Review (Top 5%)
Male,D,Large,Employed,0,19,2,8000,245.331155,0,0.8127951132274164,734.9217433871282,597.3408016296312,0.9803019294421571,1-Highest Review (Top 5%)
Female,D,Medium,Unemployed,0,22,3,21310,258.9237292,1,0.8276208413515475,721.7270984289353,597.3163884279666,0.980261564543473,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,25,4,24205,234.675271,1,0.8257392379516638,723.3314762301336,597.2831819687226,0.9802211996447889,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,21,5,5345,260.3601885,1,0.8117030154224679,735.316909949801,596.8589530973848,0.9801808347461047,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,23,2,8210,169.7885554,1,0.7259422963667521,821.9806882357514,596.7105483869847,0.9801404698474206,1-Highest Review (Top 5%)
Male,A,Medium,Housewife,1,19,0,21550,272.9669948,1,0.8451892066917012,705.8514084893436,596.5779919833283,0.9801001049487366,1-Highest Review (Top 5%)
Male,B,Large,Employed,0,22,6,7420,275.0923407,1,0.7871986832780139,757.8073367200082,596.544937644409,0.9800597400500525,1-Highest Review (Top 5%)
Female,D,Small,Unemployed,0,21,0,16525,248.5121203,1,0.8336945020689221,715.1715108008302,596.2345565909769,0.9800193751513684,1-Highest Review (Top 5%)
Female,A,Small,Employed,0,18,0,16215,276.3355652,1,0.8056936557929332,739.682656944703,595.9576240004078,0.9799790102526843,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,1,18,2,21850,148.4945135,1,0.8076909718755734,737.8483133493274,595.9534213058708,0.9799386453540002,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,18,4,7910,76.05272599,1,0.707843802873094,841.5949082757148,595.7177403525147,0.979898280455316,1-Highest Review (Top 5%)
Male,A,Small,Housewife,0,18,3,8850,222.2151274,1,0.8001580390942612,744.423589959915,595.656519997836,0.9798579155566319,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,22,8,28885,200.6565503,1,0.7812793687247723,762.1103817721068,595.4211179695069,0.9798175506579478,1-Highest Review (Top 5%)
Female,C,Large,Unemployed,0,23,3,10630,249.8117276,1,0.7923734490155372,750.9688277574727,595.0477601533436,0.9797771857592638,1-Highest Review (Top 5%)
Male,D,Medium,Employed,1,19,0,6120,245.331155,1,0.8045670121549225,738.978205947721,594.557487206963,0.9797368208605797,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,19,0,8505,222.6929824,1,0.8265437514584888,719.1433664885996,594.4034559739739,0.9796964559618956,1-Highest Review (Top 5%)
Male,D,Medium,Unemployed,0,20,0,9005,122.4496948,1,0.7847243712416972,757.3508442887048,594.3116650938224,0.9796560910632114,1-Highest Review (Top 5%)
Male,E,Medium,Unemployed,0,23,6,4685,212.4247054,1,0.7951389462872488,747.3988128294646,594.2859044895612,0.9796157261645273,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,20,2,6415,221.7063984,1,0.7113460767048645,835.3804647332047,594.2446161438515,0.9795753612658432,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,19,2,18625,234.675271,1,0.8252811551336466,719.3073799943963,593.6308254579324,0.9795349963671591,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,20,2,8405,222.711392,1,0.7137236533849769,831.6917929054431,593.5981049227745,0.979494631468475,1-Highest Review (Top 5%)
Male,E,Small,Employed,0,21,0,6140,251.432848,1,0.8344863952896939,711.2429018901574,593.522525373699,0.979454266569791,1-Highest Review (Top 5%)
Male,A,Small,Unemployed,0,20,2,28845,91.55064058,0,0.7691271438273175,771.0308058676809,593.0207215198843,0.9794139016711068,1-Highest Review (Top 5%)
Male,B,Small,Self-employed,0,22,2,29285,239.4551701,0,0.7782734691475706,761.9086726772204,592.9733058581211,0.9793735367724227,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,19,5,21010,222.711392,1,0.8107990410615498,731.2496968871329,592.8965530126363,0.9793331718737386,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,18,3,18735,169.5291484,0,0.7759032669723079,764.0523438269596,592.830709713187,0.9792928069750545,1-Highest Review (Top 5%)
Male,B,Large,Self-employed,0,19,1,17485,222.711392,1,0.7637528725330416,776.0771578141502,592.7311585878358,0.9792524420763704,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,21,3,20050,259.0040603,1,0.83429350506457,710.0896968207045,592.4232220707834,0.9792120771776863,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,20,0,22545,181.4165594,1,0.7850481265056718,754.4679093133122,592.2936187150668,0.9791717122790021,1-Highest Review (Top 5%)
Male,C,Medium,Employed,0,20,4,11690,184.4785165,1,0.7631282529294007,775.7431266178096,591.9914969378399,0.979131347380318,1-Highest Review (Top 5%)
Female,C,Medium,Unemployed,0,20,15,5260,240.0004036,0,0.7619714861452511,776.8321993081962,591.9239853923502,0.979090982481634,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,19,4,27955,157.245582,0,0.7648642081438236,773.4463651335248,591.581441609572,0.9790506175829499,1-Highest Review (Top 5%)
Male,E,Medium,Self-employed,0,20,0,7545,237.675525,1,0.7957690137921444,743.2285067653694,591.4382158508861,0.9790102526842658,1-Highest Review (Top 5%)
Male,D,Medium,Employed,0,19,2,8465,225.0430894,1,0.7896465378693812,748.9843399129328,591.4328909306312,0.9789698877855817,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,0,22,9,10555,225.1417422,1,0.741873862628222,797.1524595460143,591.3865742669891,0.9789295228868976,1-Highest Review (Top 5%)
Male,B,Small,Housewife,0,21,0,13315,270.7883545,1,0.8445663474513826,699.8288519084717,591.0518972974326,0.9788891579882134,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,20,8,9975,260.3601885,1,0.7744493170325868,763.1840006699164,591.047328089014,0.9788487930895293,1-Highest Review (Top 5%)
Male,A,Medium,Employed,1,24,0,49050,256.6405915,1,0.7823520314521439,755.3212155347219,590.9270873724923,0.9788084281908452,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,21,4,42115,133.2886429,0,0.7810959849898955,756.2777749891055,590.725533581082,0.9787680632921612,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,23,3,17625,162.9324677,1,0.7673434604705999,769.7985530541741,590.6998855658506,0.9787276983934771,1-Highest Review (Top 5%)
Male,C,Medium,Unemployed,0,24,2,22390,182.367931,0,0.7787059833458628,758.4162909749909,590.5833036492023,0.978687333494793,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,27,4,45440,232.9029787,1,0.7448031169757519,792.5818940496052,590.3174651466911,0.9786469685961088,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,20,7,16095,237.675525,0,0.7738867467067186,762.6709638342268,590.2209510093472,0.9786066036974247,1-Highest Review (Top 5%)
Female,E,Large,Unemployed,0,20,2,36150,212.4247054,1,0.8477604032897857,695.7983418103938,589.8702828615436,0.9785662387987406,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,18,3,17965,207.1446249,0,0.7664788119292761,769.3089607240278,589.659018222299,0.9785258739000565,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,0,19,2,19605,211.8309492,1,0.747429219823476,788.7375200834189,589.525469281453,0.9784855090013724,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,1,19,3,30960,137.8873343,0,0.8223407992239604,716.8793660496202,589.5191508244108,0.9784451441026883,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,18,6,24335,136.1308048,1,0.8368621127544542,704.0974213476485,589.2324556139563,0.9784047792040041,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,19,15,21080,144.998902,1,0.7674416132349839,767.7381058212227,589.1941704734099,0.9783644143053201,1-Highest Review (Top 5%)
Male,E,Large,Unemployed,0,21,15,42230,190.0515645,0,0.826571424156247,712.2819156595842,588.7518774274823,0.978324049406636,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,1,23,0,16665,290.1327193,1,0.8025047229598422,733.5479867691836,588.6757238999537,0.9782836845079519,1-Highest Review (Top 5%)
Male,A,Small,Employed,0,23,2,25930,260.3601885,1,0.7975990628873263,737.7036783419825,588.3917625340988,0.9782433196092678,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,20,1,25050,93.38235115,1,0.7803208819731998,753.8865586769668,588.2734243745513,0.9782029547105837,1-Highest Review (Top 5%)
Male,B,Small,Unemployed,0,24,4,5660,166.5549379,1,0.7369003473035793,797.676972771256,587.8084382712063,0.9781625898118995,1-Highest Review (Top 5%)
Female,A,Large,Unemployed,1,20,7,43870,222.711392,1,0.7860729456038822,747.6413203013768,587.7006149044788,0.9781222249132154,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,1,23,0,44730,245.331155,0,0.7541572276194468,779.2770629837926,587.6974293672821,0.9780818600145313,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,0,18,6,29200,218.9832303,1,0.8278418368266185,709.7861038844264,587.5906319936927,0.9780414951158473,1-Highest Review (Top 5%)
Male,A,Medium,Unemployed,1,24,10,41475,284.9991194,1,0.7898428034410517,743.8838510394164,587.5513063394984,0.9780011302171632,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,1,19,4,5205,181.4165594,1,0.7528041621867013,780.0701361051754,587.2400452575226,0.9779607653184791,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,23,1,2215,162.9324677,1,0.7654543140247949,767.0983035783408,587.1787057551428,0.977920400419795,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,22,14,19430,259.0040603,1,0.8188261268189462,717.0846130372446,587.1676162947498,0.9778800355211108,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,0,21,0,40670,216.4916013,1,0.7947438663435471,738.8124803459662,587.1666871330191,0.9778396706224267,1-Highest Review (Top 5%)
Female,A,Medium,Unemployed,0,21,1,8230,207.1446249,0,0.7390804228570619,793.7288556724845,586.6294582842717,0.9777993057237426,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,21,1,4870,212.4247054,0,0.7468547217666703,785.3823511497736,586.5665173484176,0.9777589408250585,1-Highest Review (Top 5%)
Female,B,Small,Employed,0,20,3,2705,285.6217445,1,0.7915749669241496,740.7565637461179,586.36435244618,0.9777185759263745,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,0,21,0,13765,148.9956325,1,0.8232216589567429,712.1607706268246,586.266171039327,0.9776782110276904,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,18,1,6630,180.0831298,1,0.7322957698164034,800.4830076827727,586.190320336006,0.9776378461290062,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,24,5,29755,284.9991194,1,0.8263231263631625,709.264025471472,586.0812669445085,0.9775974812303221,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,21,4,20965,201.3918071,1,0.7939833600837357,737.9093864577848,585.8877740970798,0.977557116331638,1-Highest Review (Top 5%)
Male,C,Small,Employed,1,22,0,14045,290.1327193,1,0.8217373119011132,712.6294818141013,585.5942347674028,0.9775167514329539,1-Highest Review (Top 5%)
Male,A,Large,Self-employed,1,21,4,13265,290.1327193,1,0.7639262270434085,766.2493842442386,585.3580010800362,0.9774763865342698,1-Highest Review (Top 5%)
Male,A,Medium,Housewife,1,21,4,41185,232.9029787,0,0.8157740541382692,717.2532784968055,585.1166148433041,0.9774360216355857,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,19,13,10105,250.8413259,0,0.7698923927642649,759.6870618668214,584.8772898127013,0.9773956567369015,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,21,4,24465,183.8950396,1,0.773791044065246,755.792099119217,584.8251574737228,0.9773552918382175,1-Highest Review (Top 5%)
Male,E,Small,Unemployed,1,18,2,9025,141.4896565,1,0.809532009855856,722.4029365142785,584.8083011221763,0.9773149269395334,1-Highest Review (Top 5%)
Male,E,Small,Self-employed,0,19,0,42715,184.4785165,1,0.8207002271882047,712.389308809696,584.6580675865656,0.9772745620408493,1-Highest Review (Top 5%)
Male,D,Large,Employed,0,19,6,13225,296.4319078,0,0.8354249068227771,699.8037907990147,584.633516722493,0.9772341971421652,1-Highest Review (Top 5%)
Female,B,Small,Unemployed,0,18,0,8165,139.2056697,1,0.7613308610904761,767.8930684086073,584.6206909969328,0.9771938322434811,1-Highest Review (Top 5%)
Male,E,Medium,Employed,0,22,3,15105,276.3355652,1,0.8359626178557439,699.3094342898116,584.5965453801302,0.9771534673447969,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,0,24,0,11945,251.432848,1,0.768948451906631,760.1270705153402,584.4985341250933,0.9771131024461128,1-Highest Review (Top 5%)
Male,D,Medium,Self-employed,0,19,5,29990,213.2556548,1,0.7896617775564303,739.9755288703202,584.3303914759966,0.9770727375474287,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,1,26,4,19620,253.6198858,1,0.7927126238607838,736.8494977750397,584.1098987717525,0.9770323726487447,1-Highest Review (Top 5%)
Female,C,Medium,Employed,0,19,2,13650,284.2162652,1,0.807564873072637,722.8979751224466,583.7870115242249,0.9769920077500606,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,18,14,12800,248.5121203,1,0.7435162121646532,784.9947485495649,583.6563220107168,0.9769516428513765,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,19,0,11475,174.6445246,1,0.7823283746913675,745.4168489118398,583.1607518767603,0.9769112779526924,1-Highest Review (Top 5%)
Male,B,Medium,Housewife,1,20,4,29465,237.4189585,1,0.8325253728167761,700.4648997028094,583.1548017701471,0.9768709130540082,1-Highest Review (Top 5%)
Male,B,Medium,Employed,0,18,2,11090,167.9366556,1,0.7453907374921818,781.8547642057789,582.7872993031215,0.9768305481553241,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,18,11,15030,218.9832303,1,0.8048744620761423,723.7817003284997,582.5534067124569,0.97679018325664,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,25,0,38620,259.0040603,1,0.779903332245209,746.8470163442148,582.4684767242452,0.9767498183579559,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,0,23,0,23410,189.9730181,0,0.818579669813629,711.3703587381746,582.3133133710977,0.9767094534592718,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,21,0,45895,148.4018477,1,0.8013305904479031,726.5510927214488,582.2076161210477,0.9766690885605878,1-Highest Review (Top 5%)
Male,B,Small,Employed,0,21,2,40480,169.5291484,1,0.7828591935757312,743.6821211183385,582.1983856153918,0.9766287236619036,1-Highest Review (Top 5%)
Male,D,Medium,Housewife,0,19,4,12635,260.3601885,1,0.8487980379798765,685.898785831914,582.1895436669081,0.9765883587632195,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,21,0,2770,234.675271,1,0.7597360396380015,766.1346828458665,582.0601297746349,0.9765479938645354,1-Highest Review (Top 5%)
Male,A,Small,Employed,1,22,5,22985,293.5560359,1,0.8054873263423576,722.4034081282256,581.8867897538114,0.9765076289658513,1-Highest Review (Top 5%)
Female,A,Small,Unemployed,0,18,1,13660,171.3729361,1,0.7578394076034948,767.7637744784853,581.8416440301985,0.9764672640671672,1-Highest Review (Top 5%)
Male,D,Small,Unemployed,1,19,0,12315,144.998902,1,0.8017527258956673,725.6643508086365,581.8033713461341,0.9764268991684831,1-Highest Review (Top 5%)
Female,B,Medium,Unemployed,0,24,1,11825,275.0923407,1,0.7767371700342746,748.8366968433213,581.6492967238954,0.9763865342697989,1-Highest Review (Top 5%)
Male,D,Small,Housewife,0,21,0,47025,293.5560359,1,0.8883647443211184,654.7315275059351,581.6404060317853,0.9763461693711148,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,21,1,16790,222.6929824,0,0.7957120462259888,730.7937631471909,581.5014006430418,0.9763058044724308,1-Highest Review (Top 5%)
Male,A,Small,Self-employed,1,20,6,14055,275.2822626,1,0.7600874221950458,764.8697548209486,581.3678802568115,0.9762654395737467,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,22,0,7715,106.5803023,1,0.7347543899414635,791.0626204664003,581.2367331062854,0.9762250746750626,1-Highest Review (Top 5%)
Male,C,Small,Unemployed,0,23,0,26115,129.8552354,1,0.7988451639074028,726.9023583090935,580.6824335681055,0.9761847097763785,1-Highest Review (Top 5%)
Male,B,Small,Employed,1,20,2,29965,208.8164363,1,0.7929595820702945,731.819308755454,580.3031332216966,0.9761443448776943,1-Highest Review (Top 5%)
Male,C,Large,Self-employed,0,23,0,2125,284.1301175,1,0.781364693319111,742.6249899589845,580.2609475304098,0.9761039799790102,1-Highest Review (Top 5%)
Male,B,Medium,Unemployed,0,21,0,44290,62.72127383,1,0.7492262954477865,774.3835758591242,580.1885377965416,0.9760636150803261,1-Highest Review (Top 5%)
Male,B,Large,Self-employed,1,20,8,44040,290.1327193,1,0.7987074664760667,726.3859899114174,580.169913685858,0.976023250181642,1-Highest Review (Top 5%)
Male,B,Large,Unemployed,0,27,0,20400,260.3601885,1,0.7880507647801112,735.7073134736979,579.7747110372686,0.975982885282958,1-Highest Review (Top 5%)
Male,C,Medium,Housewife,1,19,3,1270,238.240414,1,0.8161000104042352,710.190191773004,579.5862228949344,0.9759425203842739,1-Highest Review (Top 5%)
Male,A,Medium,Self-employed,0,21,0,5200,216.4916013,1,0.7096681175269428,816.6182824503751,579.527959244643,0.9759021554855898,1-Highest Review (Top 5%)
Male,D,Small,Employed,0,20,3,24135,222.735365,1,0.8227906049219453,704.1164159771203,579.3403718372869,0.9758617905869056,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,21,1,40700,174.6445246,1,0.8002030277527881,723.6080129431651,579.0333228632994,0.9758214256882215,1-Highest Review (Top 5%)
Male,D,Large,Unemployed,1,19,8,26800,222.2151274,1,0.830011764464026,697.5190788615264,578.9490413931776,0.9757810607895374,1-Highest Review (Top 5%)
Male,A,Medium,Employed,0,22,7,23865,276.3355652,1,0.791196324234561,731.6055766751995,578.8436430549241,0.9757406958908533,1-Highest Review (Top 5%)
Male,C,Small,Employed,0,21,7,27935,239.4551701,0,0.8147027385528002,710.4633046312678,578.8163999243661,0.9757003309921692,1-Highest Review (Top 5%)
Female,B,Large,Unemployed,0,18,0,28685,129.8552354,1,0.7954768840936149,727.592939094457,578.783364079374,0.9756599660934852,1-Highest Review (Top 5%)
Female,E,Small,Employed,0,18,0,35800,282.3344767,1,0.8730866541731223,662.3113536277314,578.2552037597076,0.975619601194801,1-Highest Review (Top 5%)
Male,E,Large,Employed,1,18,2,9520,253.6198858,1,0.8320039415815329,694.8956783374307,578.1559433647153,0.9755792362961169,1-Highest Review (Top 5%)
Female,D,Medium,Unemployed,0,21,0,10940,222.6929824,0,0.7957299685256842,726.571865253441,578.1550074697683,0.9755388713974328,1-Highest Review (Top 5%)
Male,E,Medium,Self-employed,0,21,2,19525,290.1327193,1,0.8293697394910017,696.9302598360332,578.012868043607,0.9754985064987487,1-Highest Review (Top 5%)
Male,D,Large,Employed,0,23,0,41310,296.4319078,0,0.852188957798056,678.087408535043,577.8586019754629,0.9754581416000646,1-Highest Review (Top 5%)
Female,B,Large,Unemployed,0,24,0,15220,270.874006,1,0.7977606180797441,724.3458010186556,577.8545539241101,0.9754177767013805,1-Highest Review (Top 5%)
